LCLid,Mean_KWH_January,Mean_KWH_February,Mean_KWH_March,Mean_KWH_April,Mean_KWH_May,Mean_KWH_June,Mean_KWH_July,Mean_KWH_August,Mean_KWH_September,Mean_KWH_October,Mean_KWH_November,Mean_KWH_December
MAC002467,0.1310503693754197,0.2359249069888475,0.0756682337139019,0.1380548230395558,0.3005372734049698,0.2106925746703678,0.0469073203492276,0.4602827404298187,0.1007029840388619,0.4916037605775688,0.10992713393476752,0.13729637096774194
MAC002468,0.1485527199462726,0.310555390260223,0.1329234385493619,0.1797418459403192,0.1508077956989247,0.1692526022206801,0.098392881128274,0.1756702486232371,0.01623178348369188,0.13128475486903962,0.16349748743718592,0.061960376225654805
MAC002469,0.0669966420416386,0.4262289956877323,0.0223834788448623,0.0998709229701596,0.2434848892545332,0.0344587092297015,0.158112827333781,0.27617864331766284,0.337006246148508,0.15749899227669575,0.1653268563497571,0.06961383478844863
MAC002471,0.3090752184016118,0.3066230484758364,0.1381007387508395,0.3782678696044413,0.1350913365345869,0.0766884108258154,0.1971873740094022,0.3136568167226326,1.0441991675225537,0.2880799195433177,0.085264399722415,0.19748220282068502
MAC002474,0.0950429820013431,0.2997620817100371,0.1620315647414372,0.2369063151977793,0.2162404299529886,0.1137619708535739,0.1350268635325721,0.08036668912021491,0.6461963916030534,0.533467427736736,0.058896599583622485,0.1728791134989926
MAC002475,0.6306930826057757,0.1600899553223388,0.4593653456010745,0.2261332407356002,4.8354600402955e-05,0.1707147814018043,0.0822820685695097,0.14120416386836804,0.07369743233865372,0.05914707857622565,0.1588979874392783,0.12751376769644054
MAC002477,0.1960329079919409,0.0240431226765799,0.1076930826057756,0.2727744622484386,0.1157353928811282,0.0604823039555863,0.1724063129617193,0.25654502688172043,0.19978487161693267,0.2390853495295699,0.34079666877168635,0.2513082608462055
MAC002478,0.4107273339153794,0.311541263866171,0.177716397782258,0.1004774462179042,0.2241329752182673,0.1520742539902845,0.5496279380120886,0.07476359973136333,0.08687786259541985,0.17465278710543988,0.016828472222222224,0.24613431833445268
MAC002479,0.2290685022162525,0.7591263944981412,0.1165228493951612,0.1434923611111111,0.389813968703828,0.0910874392782789,0.1297897918065816,0.10830960376091336,0.0767820957668286,0.12010678307588986,0.44027064517696046,0.25436467421087977
MAC002480,0.4067588989254533,0.1391799256505576,0.1795466755540631,0.0893691881332408,0.2636917396910678,0.0822185981956974,0.1735325721961047,0.1486426092297016,0.4604736111111111,0.2276051041638684,0.27894170735600277,0.09026997985224984
MAC002481,0.3042323705842847,0.6604966531598513,0.1610799194761585,0.3680117972935461,0.1298240429147078,0.1722276197085357,0.0,0.10768233713901948,0.08138584316446912,0.1227098723304231,0.2851200553782096,0.21823640026863667
MAC002483,0.0936823371390194,0.2368483271375464,0.1096386836803223,0.303860513185288,0.0421001344086021,0.248668055625,0.1443277367360644,0.1638100488970588,0.14501665489243581,0.11639153794492947,0.22359375,0.1053649193548387
MAC002485,0.2895016788448623,0.151796875,0.1188541666666666,0.1518188757807078,0.1479368704499664,0.1421138099236641,0.0668030302083333,0.0638959032907992,0.11216655086745315,0.14487172599059772,0.19856002768910477,0.16638146400268636
MAC002487,0.187930826124916,0.4456416355390334,0.5961591678307588,0.2294840277777777,0.1313908663532572,0.0956662040943789,0.0297105439892545,0.2976794356182796,0.32962638875,0.13743384822028207,0.05524496877168633,0.4157963709005376
MAC002489,0.3287414372061786,0.1482074349442379,0.0390738750839489,0.1537390700208188,0.1804419071860309,0.1728272032616238,0.1466433848220282,0.17022766957689725,0.19383483698820264,0.058252518468770983,0.13861666666666667,0.07566465053763441
MAC002492,0.4078985893888516,0.1634557619330855,0.1611793149093351,0.2316807773074254,0.1047723304231027,0.8037140868841083,0.3294009402955003,0.10138415050369376,0.2957909720833333,0.05529952988582941,0.07939097222222222,0.3461511081262592
MAC002493,0.3284895901947616,0.3935026026022305,0.1800920081262592,0.0,0.1519160510409671,0.1423768215822345,0.365797179113499,0.021665547347212894,0.05068285905621096,0.150798522498321,0.2932526023594726,0.07567293485560779
MAC002494,0.2877669577568838,0.2371583643122676,0.0983284083277367,0.1080242886884108,0.181263440860215,0.217765440666204,0.1877965077904634,0.34958227031564804,0.09520888272033311,0.3112518465413029,0.20689798750867452,0.1522726662189389
MAC002495,0.1542149090664875,0.6892810412639405,0.4701759564137004,0.2777930553472222,0.0464486232370718,0.0,0.2581833444593687,0.6868925458025521,0.4700853573907009,0.02035282258064516,0.06591394864677308,0.15056682337139018
MAC002498,0.0517280053727333,0.100167286394052,0.2604855605775688,0.3471089519083969,0.1711705842847548,0.1460249826509368,0.2325621220282068,0.5281500673620457,0.1290208188757807,0.40460349462365586,0.1392942399722415,0.4367703161853593
MAC002499,0.2688153123572868,0.1786022304832713,0.2597971793149765,0.3097104167361111,0.2471336466756212,0.0289465648854961,0.0868972464069845,0.09633713901947616,0.1429056210964608,0.21073002014775016,0.1331443442054129,0.23382202813969105
MAC002500,0.6631189517473118,0.1946914498141264,0.3636393550033579,0.1785905620402498,0.1564573538616521,0.2732650937543373,0.1321497649429147,0.20401880463398256,0.29580777224149896,0.28045063781061114,0.23221859847328244,0.19575621222296843
MAC002501,0.1354556451612903,0.3458825281040892,0.101040967092008,0.0391110340041637,0.100420027016129,0.3037189451769604,0.2683774343854936,0.07918737407656144,0.3264767519083969,0.07043049026192075,0.15943372657876476,0.08810946944257891
MAC002502,0.5980638016789792,0.282298885055762,0.2089341840161182,0.07976613462873,0.1663646742780389,0.6905412907009021,0.0713666890530557,0.07481396910678308,0.13967982456140351,0.14776561450638012,0.10924288688410827,0.2326689051712559
MAC002503,0.2339053055070517,0.1332416356877323,0.0825554063801208,0.1511616931297709,0.78600470161182,0.1999805690492713,0.0878179986568166,0.5208347878441907,0.05833032616238723,0.052893216924110135,0.12905690478834142,0.6039314970449966
MAC002504,0.1592968435191403,0.2366639405947955,0.3806875002016129,0.1883920888272033,0.1530772331094694,0.4467085358084663,0.1231766286098052,0.07091605104096708,0.20934767522553782,0.111324378710544,0.05475138888888889,0.6080094021490934
MAC002505,0.4986115592069893,0.0862200742750929,0.4024506386836803,0.1093036831132731,0.3435406312961719,0.2726460788341429,0.1108589657488247,0.18787724335965544,0.17626337741487144,0.07823118279569892,0.0660409437890354,0.24568569496306245
MAC002506,0.1588038952316991,0.0926,0.1754479516453996,0.1541727966689798,0.0001323035594358,0.0850832755031228,0.153020833266129,0.10454331766286097,0.08430395558639833,0.2702034924110141,0.2011943095072866,0.13436534586971122
MAC002509,0.1475097378777703,0.2411256505576208,0.256338481934184,0.0490423317140874,0.1511934184016118,0.132383067314365,0.0650805910006716,0.2629435862995299,0.25106453872310897,0.19970517125587642,0.169308119777932,0.26704099462365594
MAC002510,0.3752572193418401,0.0994825278810409,0.2157163978494623,0.0610964607911172,0.033002686366689,0.2370145732824427,0.297936198791135,0.11970181336467428,0.119566273351839,0.06150873655913979,0.107499653296322,0.1570530557421088
MAC002511,0.2268159838817998,0.1359903345724907,0.290797851040967,0.1841715276388889,0.2086265950302216,0.0549673836918806,0.1710288784419073,0.4680087302887844,0.09980360860513533,0.12280725325721961,0.251294444375,0.12300537273337811
MAC002512,0.7080335801880456,0.3352059478810409,2.014775016789792e-06,0.2595336569743234,0.2880208193418401,0.1124073560027758,0.1013398252518468,0.05405641370047011,0.16182373351839,0.12210416666666667,0.22028036086051353,0.1918703828072532
MAC002513,0.0390832775016789,0.116210408921933,0.1744936198119543,0.1736916665972222,0.6689496302216252,0.1159736294240111,0.0266155913978494,0.09785090664875755,0.12665926439972242,0.23607454701141706,0.21869673830673142,0.1747273337810611
MAC002514,0.1915124243116185,0.0685152416356877,0.2795513768972464,0.1055780706453851,0.2124519811954331,0.1227612768910478,0.3666548009402283,0.35684351893888516,0.06048220516399163,0.15100067159167227,0.10007494795281055,0.06409469442578912
MAC002515,0.1912404294157152,0.1372215613382899,0.3708488918737407,0.178794587092297,0.3809335123572867,0.2396426095766828,0.9568173264607118,0.11488918737407655,0.05605551700208188,0.10604566823371389,0.19617626634281748,0.12119409012760243
MAC002516,0.325002686366689,0.0375018588104089,0.3658844860980523,0.8184149893129771,0.1728650100067159,0.0646009715475364,0.4817251343413979,0.12796709194089995,0.12382789729354615,0.14135862988582942,0.10646564885496183,0.37683680329079916
MAC002517,0.2865829412357286,0.1760996283271375,0.1488669354166666,0.1717826388888889,0.0869355271994627,0.3161547537126995,0.0785513767629281,0.2940496976494291,0.2716914526059764,0.057148421759570175,0.16458154059680777,0.6253472127602417
MAC002518,0.133523169912693,0.1646354168154762,0.055798522498321,0.3235447605829285,0.1367488247145735,0.1575898680777238,0.1865292142377434,0.4365869711215581,0.06667869535045108,0.06097044996642041,0.37040596821651633,0.19776695768972466
MAC002519,0.2284942914707857,0.4639189588104089,0.0916944257891202,0.0006863289382373,0.2610671592343855,0.1092664816793893,0.0801927468099395,0.14681561330855017,0.42750104094378905,0.21039019456010746,0.06478001387925052,0.27213297528542646
MAC002521,0.080558764271323,0.1114289962825278,0.1837810613834788,0.1700263705759889,0.1187058427132303,0.0260423317140874,0.0734452652787105,0.055279382135661526,0.24354198480222067,0.1551249161853593,0.23724011089521166,0.019180779569892472
MAC002522,0.086609805238415,0.1886416357620818,0.1934123572196105,0.0623241379310344,0.1695117528542646,0.409625694375,0.5518065817998656,0.14930960376091337,0.2560138792505205,0.11167092001343183,0.0701866758501041,0.17595903290799192
MAC002523,0.2444049697783747,0.0639472120446096,0.1046460711887172,0.034736988202637,0.1143680322364002,0.8938376129770992,0.0790033579583613,0.16888650107454667,0.07108674531575294,0.30864271323035597,0.13792574600971547,0.08497918065815985
MAC002524,0.1247938214237743,0.1723665427509293,0.1564378777031564,0.2478208333333333,0.1260241772330423,0.6693504505204719,0.1367305107526882,0.0865083948959033,0.1201894518390007,0.2020591002014775,0.12517765440666204,0.28676292813969106
MAC002525,0.1391846877098724,0.1611755951636904,0.0497978509066487,0.3108417763358778,0.2988804564808596,0.0701637751561415,0.1009644055742108,0.2466178643384822,0.04815891741845941,0.19668703828072534,0.5023997225537821,0.1723765971082717
MAC002526,0.3502471455339154,0.1115553907806691,0.044798522498321,0.5610152668979875,0.068813969106783,0.1809618322692574,0.3169804975790181,0.150025520483546,0.08970575981956974,0.095038280725319,0.2082138890277778,0.2573297511081263
MAC002527,0.1104412357286769,0.0852565055762081,0.2181282742780389,0.1610235945870923,0.3326668903962391,0.0853691880638445,0.2001297043682796,0.0592558764271323,0.07835045107564192,0.18329214210879785,0.1889951422623178,0.061162525117528545
MAC002528,0.0843478844862323,0.683457249070632,0.2735513770315648,0.3928320610687023,0.1719603760241773,0.0770575988896599,0.3936709204163868,0.15159301544660847,0.26597987487855657,0.09337970430107528,0.10471874999999999,0.3251349902619207
MAC002529,0.1539912693082605,0.0396862453531598,0.145125587575554,0.1986409722222222,0.0901799864338482,0.3429770990284524,0.0485641370047011,0.10896239086635326,0.17920402498265095,0.16243317656145065,0.24074739764052738,0.06881128274009402
MAC002530,0.0482296844190732,0.1609115241635687,0.1065728680993955,0.096382373351839,0.0357280053727333,0.0773483691880638,0.1039395567494963,0.06925672043010753,0.058721027064538515,0.3335372729348556,0.5351776541984733,0.12098992619207521
MAC002531,0.2005164540631296,0.1796148698884758,0.2007380792478173,0.1456412213046495,0.3985288983870968,0.1390604586518415,0.3819012763599731,0.0576619623655914,0.08684871609993061,0.06909402283411686,0.712859821165857,0.4734546677635998
MAC002532,0.1422081934184016,0.1081577380952381,1.077995971457354,0.1079541984732824,1.22664808549362,0.1005752949340735,0.1351128274009402,0.18859139771505376,0.12675850104094377,0.19463196769644056,0.26789437139552813,0.7933646740094024
MAC002535,0.4876541300873069,0.4149635688475837,0.193413028945601,0.2577286607911173,0.6430551075268817,0.3478216514226231,0.1124428762768817,0.251341840161182,0.19908396918806387,0.12167763599731363,0.1310798056904927,0.10295097367360645
MAC002537,0.1107696440564137,0.2322944237918215,0.4435997314304902,0.1220284525329632,0.0552760241773002,0.1765843163775156,0.2015030220282068,0.07305241935483871,0.13371269951422624,0.11701007387508396,0.26336086016655097,0.5742766961719274
MAC002538,0.2311417055742108,0.2226565055018587,2.014775016789792e-06,0.1453171408743927,0.2040893214909335,0.2770222070090214,0.5006319669576897,0.3994513097380792,0.14202916666666665,0.09007118871725991,0.15230950721721026,0.3973709672715054
MAC002539,0.0633136333109469,0.4069130110037174,0.1931074548018804,0.1409819570437196,0.0850080591000671,0.0578181818181818,0.162078629032258,0.2231752854264607,0.20354267869535045,0.2729388852249832,0.10601734906315058,0.19207723310946945
MAC002540,0.1894016118200134,0.1017635687732342,0.0547669576897246,0.348631944375,0.0775339153794492,0.088794587092297,0.0667161693268563,0.20537163985215054,0.043650936849410134,0.18627669576897246,0.15040180430256767,0.026580926796507722
MAC002541,0.162922767092008,0.2266572489219331,0.039375,0.0670916030534351,0.3124311619207522,0.4405597222222221,0.1709402284083277,0.07291202149093351,0.05473629424011103,0.12081598388179987,0.1654170714781402,0.08342713230355943
MAC002542,0.1282968435862995,0.12988029732342,0.2367387509738079,0.3433955585010409,0.0779281396910678,0.1309472588480222,0.170586971121558,0.0648020270945946,0.20198681485079803,0.07501410342511752,0.05510687029840389,0.34642377447951644
MAC002543,0.1023989253861652,0.3770751491071428,0.3294002685695097,0.1808868839694656,0.1533606447280053,0.1460964607911173,0.0841713709677419,0.04363196776359973,0.1505197780013879,0.23117058428475487,0.1591970853573907,0.11611685688381464
MAC002544,0.5243561829973118,0.4369754649814126,0.7232061788448624,0.0868861901457321,0.0838865010745466,0.2547173611111111,0.1874620550033579,0.08396306245802553,0.104974305625,0.32166554707857625,0.3783199168632894,0.07184744623655914
MAC002545,0.0432558764271323,0.2039457249070632,0.1338388182001343,0.0716294240111034,0.3350873069845534,0.3615850101318529,0.1368831430490261,0.07057421087978509,0.31232893823733515,0.6309899267965077,0.586057599722415,0.25007790463398255
MAC002546,0.176900604432505,0.2519881040148699,0.4256178642713231,0.4048195694656489,0.1911961047683008,0.1571207494795281,0.094341840161182,0.24487709872397584,0.2382984039555864,0.28828786826992103,0.2876065232477446,0.3170476828744124
MAC002547,0.1846057758226997,0.1264635415922619,0.2330886501007387,1.0847473984732825,0.3760369374076562,0.0556335877862595,0.1471102150537634,0.22308462041638685,0.1977564191533657,0.1245594358629953,0.22238376134628732,0.06001678979180658
MAC002548,0.1048529214909335,0.2981449814869888,0.0993740766957689,1.0626252599583623,0.0795124244459368,0.2203303262317834,0.104507723304231,0.05244153225806452,0.10235322692574601,0.2637891201477502,0.01992297015961138,0.1320785762256548
MAC002549,0.4214143721289455,5.1301115241635695e-05,0.1469791805910006,0.0553973214285714,0.0874724462365591,0.1565343511450381,0.076865010073875,0.0745057085963734,0.16389382366412214,0.13995030228341168,0.15979250520471894,0.24487105480188048
MAC002550,0.2515571237903226,0.1578981412639405,0.1074157152451309,0.1974247050659264,0.449282740161182,0.0798646773074254,0.0620530557421088,0.12345698924731183,0.08254892435808467,0.11024445936870382,0.06898467966573817,0.4884278040967092
